customer_id,name,region,customer_type
777,Charles Davis,California,Regular
778,Tanya Williams,California,New
779,Jonathan Barajas,California,New
780,Aaron Saunders,Texas,Loyal
781,Preston Frey,Florida,New
782,Kathy Chavez,California,Regular
783,Sophia Jackson,Alabama,New
784,Jill Peterson,New York,New
785,Patrick Hernandez,Wisconsin,Regular
786,David Peterson II,Alabama,New
787,Angela Christensen,New York,New
788,Jennifer Carson,Texas,Loyal
789,Jonathan Bennett,Wisconsin,New
790,Connie Jones,California,Loyal
791,Andrew Johnson Jr.,New York,Loyal
792,Michele Russell,California,Regular
793,Sharon Richardson,California,Regular
794,Karen Walters,Texas,New
795,Sarah Smith,Texas,Loyal
796,Cody Norman,Colorado,Loyal
797,Tiffany Chandler,Texas,New
798,Clarence Hoover,Florida,Regular
799,Sharon Scott,Texas,New
800,Paul Ortiz,New York,Regular
801,Frank Robertson,Alabama,Regular
802,Anna Scott,Florida,New
803,Charles Conner,Florida,Loyal
804,Heidi Escobar,Florida,Loyal
805,Rachael Atkins,California,Regular
806,Alicia Walker,Florida,New
807,Christopher Elliott,Florida,New
808,Christopher Coleman,New York,New
809,Megan Clements,New York,New
810,Alexander Mccann,Texas,Loyal
811,Elizabeth Black,New York,Loyal
812,Edward Gonzalez,Florida,Regular
813,Rebecca Lyons,California,Regular
814,Dr. Christine Richardson PhD,New York,Regular
815,John Sparks,Texas,New
816,William Ortiz,Texas,New
817,Colleen Conrad,Wisconsin,Loyal
818,Kathleen Dawson,Alabama,Regular
819,Jesus Perez,Texas,New
820,Erica Davenport,Texas,Regular
821,Jennifer Smith,Texas,Regular
822,Christopher Andrade,California,Regular
823,Timothy Ortiz,Texas,New
824,Danielle Obrien,Texas,Loyal
825,Cole Watson,California,Regular
826,Ryan Bell,Florida,Regular
827,Thomas White,Wisconsin,Regular
828,Patricia Moran,New York,Regular
829,Joshua Walker,Texas,Regular
830,Todd Flores,Alabama,New
831,William Wallace,Alabama,Regular
832,Thomas Nolan,Texas,Regular
833,Adam Mosley,New York,Loyal
834,Alyssa Lee,Florida,Regular
835,Frances Coffey,New York,Loyal
836,Brandy Sanders,New York,Loyal
837,Cynthia Ramirez,Wisconsin,New
838,Heidi Reed MD,Texas,Regular
839,Mark Jacobson,Florida,Regular
840,Mark Mcdonald,Florida,Regular
841,Sherry Cortez,New York,New
842,Brandi Cunningham,Texas,Loyal
843,Derrick Fox,Florida,Regular
844,Craig Davis,Alabama,Regular
845,Jose Avila,Wisconsin,Regular
846,Adam Williams,Alabama,New
847,William Scott,California,New
848,Lindsey Bush,New York,Regular
849,Jerry Lin,California,Regular
850,Dr. Michelle Jensen DVM,New York,Regular
851,Rebecca Norton,Florida,New
852,Eric Sanchez,Texas,New
853,Matthew Harris,California,Loyal
854,Joseph Wheeler,Wisconsin,Regular
855,Kathleen Lopez,Texas,Loyal
856,Janet Walker,New York,New
857,Jordan Boyle,Texas,Loyal
858,Ryan Mclaughlin,Texas,New
859,Sherry Walker,Alabama,New
860,Jennifer Fisher,Wisconsin,New
861,Mr. Michael Solis,Florida,Regular
862,Anthony Kelly,New York,Loyal
863,Daniel Daniels,Wisconsin,New
864,Amy Ramos,Florida,New
865,Maria Perry,Florida,Regular
866,Laura Garcia,Florida,New
867,Melissa Welch,Colorado,Regular
868,Jennifer Roberts,Florida,Regular
869,Steven Lowery,Alabama,Regular
870,Angela Sullivan,California,Regular
871,Tanya Kelly,California,New
872,Kyle Gibson,New York,New
873,Laura Johnson,Colorado,Loyal
874,Veronica Jones,Wisconsin,Regular
875,Justin Allen,California,Regular
876,Taylor Thomas,Texas,New
877,Michael Mcmillan,New York,Regular
878,Denise Castillo,California,Loyal
879,Eric Mendoza,Texas,Regular
880,Sydney Smith,Wisconsin,New
881,Devin Blankenship,Florida,New
882,Robert Johnson,Florida,Regular
883,David Huerta,Texas,New
884,Kimberly Rodriguez,Texas,Loyal
885,Amber Brown,Texas,Regular
886,Rebekah Diaz,Texas,New
887,Cynthia Bennett,Texas,Regular
888,Andrea Fletcher,Alabama,New
889,Joshua Miranda,Texas,Regular
890,Eric Morgan,Florida,Regular
891,Paula Wright,Alabama,Loyal
892,Rebecca Cohen,Alabama,Loyal
893,Mackenzie Wheeler,Texas,Regular
894,Lawrence Taylor,Wisconsin,Regular
895,Joshua Blackwell,New York,Regular
896,Jill Gutierrez,New York,Regular
897,Tyler Decker,Florida,Loyal
898,Monica Rush,Florida,Regular
899,Richard Taylor,Florida,New
900,Tracy Conley,Texas,New
901,Adrienne Roberson,New York,New
902,Andre King,California,Regular
903,Debra Phelps,Wisconsin,Regular
904,Brandon Dickerson,Wisconsin,Regular
905,Michelle Whitehead,Florida,Loyal
906,Benjamin Garcia,New York,Loyal
907,Christopher Miller,Colorado,Regular
908,Russell Jones,California,Loyal
909,Patricia Webster,Texas,New
910,Jeffrey Henry,Colorado,Regular
911,Barbara Garcia,Florida,New
912,Riley Collins,Wisconsin,Loyal
913,Jennifer Rogers,Colorado,Regular
914,Mark Boyle,Colorado,Regular
915,Christian Anderson,Colorado,Loyal
916,Kimberly Huff,New York,Regular
917,Laura Hill,Alabama,Loyal
918,Laura Parker,Alabama,Loyal
919,Christy Reilly,California,New
920,Brenda Clarke,California,Loyal
921,Tyler Lee,Texas,Loyal
922,Jeremiah Smith,Florida,Regular
923,Andrea Henry,Alabama,Loyal
924,John Ramos,New York,Regular
925,John Copeland,California,Regular
926,Christine Hicks,New York,Regular
927,Jacob Ward,California,New
928,Michael Cox,Wisconsin,New
929,Jamie Cox,Wisconsin,Regular
930,Kevin Dorsey,Colorado,Loyal
931,Leroy Singleton,Wisconsin,New
932,Joseph Moreno,California,New
933,Kristin Hunt,California,Regular
934,Dustin Keller,Texas,Regular
935,Ryan Williams,Texas,Regular
936,Michael Schmitt,Wisconsin,Loyal
937,Kimberly Wilson,Texas,New
938,Amanda Byrd,California,New
939,Amanda Robinson,Florida,Regular
940,Rachel Solomon,California,Regular
941,Teresa Estrada,New York,New
942,Heather Krause,Colorado,New
943,Tyler Roberts,Texas,Regular
944,Mrs. Ashley Lawrence,Colorado,Regular
945,Dr. Chris Morrow,Florida,Regular
946,Jason Jones,California,Regular
947,Timothy Espinoza,Wisconsin,New
948,Benjamin Knight,New York,New
949,Walter Boone,New York,New
950,Kelli Shields,Florida,Regular
951,Amber Lawrence,Texas,New
952,Jessica Smith,Colorado,Regular
953,David Lutz,New York,New
954,Brandon Phillips,California,New
955,Denise Long,California,New
956,Scott Burns,New York,New
957,Tonya Delacruz,California,Regular
958,Mercedes Cohen,New York,Regular
959,Michael Houston,Texas,New
960,John Richardson,California,New
961,Austin Robbins,Wisconsin,Regular
962,Carol Lucero,New York,Regular
963,Stephanie Frank,California,Regular
964,Brett Torres,Wisconsin,New
965,Marie Warren,New York,Loyal
966,Michael Reilly,Wisconsin,New
967,Carlos Stephenson,California,Regular
968,Teresa Spencer,California,Loyal
969,Connie Martin,Alabama,Regular
970,Anna Fry,Alabama,Regular
971,Elizabeth Mcconnell,New York,New
972,Daniel Mitchell,Wisconsin,Loyal
973,Joshua Martinez,Florida,Regular
974,Phillip Little,Alabama,Regular
975,Amanda Garner,Colorado,Loyal
976,Elizabeth Schroeder,Texas,New
977,Edwin Patterson,Florida,New
978,Monique Brown,Florida,Regular
979,Sarah Castaneda,California,New
980,Aaron Ross,New York,New
981,Dean Carson,Texas,Regular
982,Adam Miller,California,Regular
983,Jeffery Reyes,Florida,New
984,Scott Edwards,New York,Loyal
985,Kristen Daniels,Texas,Regular
986,Kristin Davies,Texas,Loyal
987,Leslie Scott,Wisconsin,Regular
988,Kelly Martin,Wisconsin,Regular
989,Kristen Edwards,Wisconsin,Loyal
990,Carrie Juarez,California,Regular
991,Tyler Henderson,California,Regular
992,Christopher Lopez,Florida,New
993,Heather Whitaker,California,New
994,Cynthia Goodwin,New York,Regular
995,Angela Barnett,Texas,Loyal
996,Tara Washington,California,New
997,Erica Fowler,Texas,Loyal
998,Monique Ortega,Wisconsin,Regular
999,Holly Ponce,Florida,New
1000,Andre Becker,Texas,Regular
1001,Amy Jordan,California,New
1002,Zachary Henson,Texas,Regular
1003,Meghan King,California,Loyal
1004,Heather Taylor,Colorado,Loyal
1005,Tonya Fields,Florida,Regular
1006,Cynthia Osborne,New York,Loyal
1007,Melissa Chase,Alabama,New
1008,Lisa Kelley,Wisconsin,Regular
1009,Ronald Schmidt,New York,Regular
1010,Zachary Wilson,Texas,New
1011,Steven King,New York,Loyal
1012,Cameron Navarro,Texas,New
1013,Christopher Mendez,Wisconsin,Loyal
1014,Michael Anderson,Florida,Loyal
1015,Taylor Lester,Florida,Regular
1016,Thomas Alvarez,Texas,Regular
1017,Jackson Ryan,Florida,Loyal
1018,Deborah Lee,Colorado,Regular
1019,Dean Johnson,Wisconsin,Regular
1020,Sarah Gonzalez,Texas,New
1021,Kyle Lowery,Florida,Loyal
1022,Carmen Rogers DDS,California,New
1023,Michael Schneider,Wisconsin,New
1024,Joshua Huang,New York,Loyal
1025,Lisa Nunez,Texas,Loyal
1026,Kim Harris,California,Loyal
1027,Ian Graves,Alabama,Regular
1028,Laura Olson,Alabama,Regular
1029,Miranda Stout,Texas,New
1030,Danielle Herrera,Texas,Loyal
1031,Natalie Morris MD,Florida,New
1032,Jason Gonzalez,Texas,New
1033,Michael Santiago,Texas,Regular
1034,Tiffany Little,New York,Regular
1035,Kyle Serrano,California,Loyal
1036,Angelica Walters,New York,Loyal
1037,Christina Lara,Colorado,Regular
1038,Christina Hart,New York,New
1039,Denise Robinson,Texas,Regular
1040,Michael Hernandez,Texas,Loyal
1041,Brandon White,Florida,Regular
1042,Karen Williams,California,Regular
1043,Brian Gibbs,Texas,Loyal
1044,Katie Alvarez,New York,New
1045,Randall Frank,Florida,Regular
1046,James Bell,Wisconsin,Loyal
1047,Brent Kim,Florida,Regular
1048,Shannon Kelley,California,New
1049,Paul West,California,New
1050,Gregory Dunn,New York,Loyal
1051,Melissa Wagner,Florida,New
1052,Caleb Pruitt,California,Regular
1053,Jason Olson,Colorado,Loyal
1054,Kevin Douglas,Florida,New
1055,Albert Moran,New York,Loyal
1056,Kendra Love,Texas,New
1057,Brian Lopez,California,New
1058,Kimberly Howard,Texas,New
1059,Betty Hernandez,Florida,New
1060,Derek Flores,New York,Regular
1061,Dana Cruz,California,New
1062,Christy Day,California,New
1063,Ruben Wilcox,Texas,Loyal
1064,Tyler Jackson,California,Loyal
1065,Dale Cooper,Florida,Loyal
1066,Katherine Davis,Colorado,Regular
1067,Lisa Jackson,California,Regular
1068,Dwayne Mendez,California,New
1069,Robert Jackson,Wisconsin,Regular
1070,Steve Martin,New York,Regular
1071,Robin Fox,New York,New
1072,Brandi Barber,Alabama,Regular
1073,Nichole Keller,Florida,Loyal
1074,Ryan Rogers,Florida,Loyal
1075,Shane Herrera,Wisconsin,Regular
1076,Donna Young,Texas,New
1077,Adriana Lowe,California,Regular
1078,Kendra Nelson,California,Regular
1079,Theresa Hanson,New York,New
1080,Michelle Gregory,Florida,Loyal
1081,Gary Caldwell,California,New
1082,Veronica Stephens,California,Regular
1083,Emily Patterson,Colorado,Loyal
1084,Monique Dillon,New York,Regular
1085,Corey Shea,California,Loyal
1086,Johnny Smith,Colorado,New
1087,Daniel English,California,Loyal
1088,James Harris,Texas,Loyal
1089,Amanda Buchanan,Florida,New
1090,Sarah Ellis,Wisconsin,Regular
1091,Jesse Martin,California,Regular
1092,Richard Perry,Texas,Loyal
1093,Spencer Morgan,New York,Loyal
1094,Kelsey Hill,Texas,New
1095,Thomas Scott,California,Loyal
1096,Jacob Walters,Wisconsin,New
1097,Sarah Sanders,Alabama,Regular
1098,Karen Webster,New York,Loyal
1099,Brandon Knight,Texas,New
1100,James Gonzalez,Alabama,Regular
1101,Daniel Mills,Wisconsin,Regular
1102,Kenneth Richards,Texas,Loyal
1103,Seth Martinez,New York,Regular
1104,Valerie Barrett,Alabama,Regular
1105,Carolyn James,Florida,New
1106,Paul Rubio,California,New
1107,Amanda Powers,Wisconsin,New
1108,Laura Wilson,California,Regular
1109,John Kelly,Wisconsin,New
1110,Joseph Gomez,Wisconsin,Regular
1111,Kimberly Short,California,Regular
1112,Jon Hunt,Texas,Regular
1113,Joe Perry,Texas,Regular
1114,Monica Brown,California,Regular
1115,Anthony Boyle,Florida,Regular
1116,Emily Ware,California,Regular
1117,Paula Hernandez,California,New
1118,Destiny Graham,Texas,Regular
1119,Anthony King,Texas,Regular
1120,Carol Franklin,California,Loyal
1121,Joseph Lewis,Colorado,Loyal
1122,Emily Norris,Florida,Regular
1123,Natalie Green,Texas,Regular
1124,Jeremy Sanders,Texas,Regular
1125,Julie Martin MD,California,Regular
1126,Charles Brown DVM,New York,Regular
1127,Aaron Dickson,California,Regular
1128,Barbara Acevedo,Texas,New
1129,Hannah Levine,Florida,Regular
1130,Colleen Sanders,California,Regular
1131,Adam Williams,Alabama,Regular
1132,Daniel Hernandez,Florida,Loyal
1133,Gina Gray,Texas,Regular
1134,Andrew Fuller,Wisconsin,Loyal
1135,Jennifer Green,Alabama,Regular
1136,Whitney Byrd,Texas,Loyal
1137,Cheryl Smith,Texas,Regular
1138,Emily Williams,Alabama,Loyal
1139,Jane Beck,Texas,New
1140,Lisa Smith,New York,New
1141,James Chapman,Texas,Regular
1142,James Rogers,Wisconsin,Regular
1143,Elizabeth Cameron,California,New
1144,Dr. Nicole Wright,Florida,New
1145,Barbara Gregory,Florida,New
1146,Theresa Vargas,Alabama,Regular
1147,Stacey Ford,Wisconsin,Regular
1148,Valerie Campbell,Texas,New
1149,Morgan Williams,Wisconsin,New
1150,Ashley Stone,New York,Regular
1151,Teresa Evans,Florida,Regular
1152,Jennifer Nguyen,Florida,New
1153,Melissa Trevino,Wisconsin,Regular
1154,Ronald Landry,Alabama,Regular
1155,Ebony Woodard MD,New York,New
1156,Jeremy Long,Colorado,New
1157,Andrew Smith,Florida,New
1158,Zachary Waters,Texas,Loyal
1159,Ryan Phillips,New York,New
1160,Leslie Jones,California,New
1161,Melanie Hicks,Florida,Regular
1162,Matthew Campos,Florida,Regular
1163,Jason Reeves,Alabama,New
1164,David Rivera,New York,New
1165,Rickey Delgado,Alabama,Regular
1166,Caitlin Rodriguez,California,Regular
1167,Katie Greene,New York,New
1168,Tracy Mueller,Florida,New
1169,Jennifer Nguyen,New York,Regular
1170,Christine Peters,Wisconsin,New
1171,Joe Coleman,New York,Regular
1172,Robert Lee,California,Regular
1173,Stephanie Fisher,New York,Loyal
1174,Eric Berry,California,Loyal
1175,Willie Jones,California,Regular
1176,Samantha Nguyen,New York,Regular
1177,David Dyer,New York,Regular
1178,Bradley Austin,New York,New
1179,Diana Andrews,Texas,Regular
1180,William Jarvis,Wisconsin,Regular
1181,Laura Allen,Colorado,New
1182,Lisa Mccarthy,Florida,Regular
1183,Veronica Swanson,Alabama,Regular
1184,Cheryl Rogers,California,Regular
1185,Cheryl Ramirez,Florida,Loyal
1186,Rebecca Bowman,Texas,Regular
1187,Joseph Merritt,California,New
1188,Kevin Johnson,New York,Regular
1189,Catherine Chandler,Florida,Regular
1190,Leah Cabrera,Florida,Regular
1191,Jessica Gonzalez,Florida,Regular
1192,Alexander Crawford,Wisconsin,Loyal
1193,Michelle Garrison,California,Regular
1194,Tammy Lynch,Colorado,Regular
1195,Nicole Flores,Texas,Regular
1196,Anna Allen,Texas,Loyal
1197,Christopher Stewart,New York,New
1198,Megan Riley,Florida,New
1199,Patrick Smith,Florida,Regular
1200,Robert Moon,Colorado,New
1201,Lori Avila,Wisconsin,New
1202,Evan Powers,Texas,New
1203,Henry Wagner,California,Regular
1204,Mike Morales,California,Regular
1205,Benjamin Brown,California,New
1206,Kenneth Hernandez,New York,Regular
1207,Kevin Davidson,California,Regular
1208,Tracy Lopez,California,New
1209,Shelly Dennis,Florida,New
1210,Julie Wilson,Alabama,New
1211,Gregory Castillo,New York,Regular
1212,Connie Martin,Texas,Regular
1213,Dana Spears,California,Regular
1214,Brandy King,California,Regular
1215,Brenda Johnson,Wisconsin,Loyal
1216,Debra Williams,New York,Regular
1217,Denise Mueller,Florida,Regular
1218,Andrew Mcdaniel,Colorado,Regular
1219,Alicia Ferrell,California,Regular
1220,Janice Blevins,Wisconsin,Regular
1221,Steven Todd,Texas,New
1222,James Torres,California,Regular
1223,Allison Ellis,Wisconsin,New
1224,Michael Watson,Florida,Regular
1225,Nathaniel Gonzalez,California,New
1226,Jessica Barnes,Wisconsin,Regular
1227,Lisa Shea,Wisconsin,Regular
1228,Jonathan Cox,Wisconsin,New
1229,Tara Mccormick,Alabama,Regular
1230,Alyssa Cross,Wisconsin,New
1231,Maria Barrera,Texas,Loyal
1232,Joan Perez,New York,Regular
1233,Sarah Acosta,Wisconsin,Regular
1234,Sherry Conway,Alabama,New
1235,Jacqueline Hill,Texas,Loyal
1236,Michael Gentry,Florida,Regular
1237,Shannon Wheeler,Wisconsin,New
1238,Nicholas Villarreal,California,Regular
1239,Vanessa Kelley,Texas,Regular
1240,Teresa Mann,California,Regular
1241,Michael Evans,Texas,New
1242,Jake Kelly,Texas,New
1243,Leah Booth,Texas,Regular
1244,Jared Armstrong,Colorado,Loyal
1245,Harry Wagner,Florida,Regular
1246,Susan Sanchez,Alabama,New
1247,Jeffrey Hoover,Colorado,Loyal
1248,Nancy Davies,Colorado,Regular
1249,Christopher Johnston,Colorado,Regular
1250,Cheryl Dunlap,Wisconsin,Loyal
1251,David Clark,Wisconsin,New
1252,Jamie Ball,New York,New
1253,Raven Mckinney,Texas,Regular
1254,Erika Dawson,New York,New
1255,Jennifer Hunt,Colorado,Regular
1256,Kendra Trevino,New York,Regular
1257,Jason Moore,Alabama,Regular
1258,Albert Davis,Alabama,Regular
1259,Michael Jones,California,New
1260,Meredith Carter,Wisconsin,New
1261,Wanda Duffy,New York,New
1262,Anthony Valencia,Texas,Regular
1263,Diana Russell,New York,Regular
1264,Cody Hughes,New York,Regular
1265,Keith Smith,Texas,Loyal
1266,Matthew Gutierrez,Texas,New
1267,Martin Graves,Florida,Regular
1268,Ashlee Baker,Texas,New
1269,Brandon Mills,California,Regular
1270,Jordan Harrison,Wisconsin,Regular
1271,Denise Collins,California,Loyal
1272,Mary Morrison,New York,Regular
1273,Michele Foster,Alabama,Regular
1274,Dr. Jeffrey Vega,Florida,Regular
1275,Jeffrey King,Florida,Regular
1276,Lindsay Williams,Alabama,Regular
1277,James Jones,Florida,Regular
1278,Joseph Vasquez,Texas,Loyal
1279,Levi Ramos,California,Regular
1280,Stephanie Williams,Texas,New
1281,Leah Jensen,Texas,New
1282,David Shah,Florida,Regular
1283,David Johnson,New York,Regular
1284,Sara Hall,Texas,New
1285,Robert Jones,California,New
1286,Alexis Sanchez,Wisconsin,Loyal
1287,Michael Rowland,New York,Regular
1288,Benjamin Hamilton,California,Regular
1289,David Kelly,Wisconsin,Regular
1290,Leslie Hines,Texas,Loyal
1291,Wendy Miller,California,New
1292,Jason Peterson,Wisconsin,Regular
1293,Michael Garner,Alabama,Regular
1294,Stephen Goodwin,New York,Regular
1295,Amy Adams,Florida,Regular
1296,Sarah Bradley,Wisconsin,New
1297,Jennifer Jackson,California,Regular
1298,Michele Flores,Florida,Loyal
1299,Michelle Young,California,Regular
1300,Benjamin Hunter,Wisconsin,New
1301,Christopher Arnold,Texas,Loyal
1302,Michael Campbell,Texas,Regular
1303,Jonathan Williams,Texas,Regular
1304,April Gay,Florida,New
1305,Charles Gray,Florida,New
1306,Katie Hernandez,Florida,Loyal
1307,Steve Strickland,Florida,Regular
1308,Megan Williams,New York,New
1309,Angela Melton,Wisconsin,Regular
1310,Tammy Ellis,California,Loyal
1311,Charles Lee,Alabama,Regular
1312,Jeremy Olson,California,Regular
1313,Heather Simmons,Florida,New
1314,Kathleen Martinez,Alabama,Loyal
1315,Michael Valenzuela,Alabama,Regular
1316,Angela Perez,Colorado,New
1317,Jason Fitzgerald,Texas,New
1318,Jean Allen,Wisconsin,Loyal
1319,Regina Carter,Wisconsin,Regular
1320,Brian Moore,California,Regular
1321,Julia Rodriguez,California,Regular
1322,Rebekah Lester,Wisconsin,New
1323,Benjamin Kennedy,Florida,New
1324,Mariah Pacheco,New York,New
1325,Christopher Cummings,California,New
1326,Anthony Christian,Florida,Regular
1327,Andrew Miles,Texas,New
1328,Stephen Wyatt,Texas,Loyal
1329,Eric Craig,New York,Regular
1330,Timothy Armstrong,Florida,Loyal
1331,Jeffery Johnston,Florida,Regular
1332,Paul Anderson,Florida,New
1333,Patricia Byrd,Colorado,Regular
1334,Natalie Wright,California,Regular
1335,Brian Elliott,New York,New
1336,Jennifer Bowen,Texas,New
1337,Gregory Miller,Wisconsin,Regular
1338,Tina Mccall,Wisconsin,New
1339,Damon Smith,California,Loyal
1340,James Grant,New York,New
1341,Philip Smith,Wisconsin,Regular
1342,Eric Jones,California,New
1343,Cheyenne Jones,Texas,Loyal
